,pdb,poserank,similarity,RMSD,rmsd_weight,similarity_weight,weight,label
849,2xdl,10,0.0,3.2,0.0,0.0,0.0,0
850,2xii,1,81.59509202453987,0.56,10.0,10.0,1.0,1
851,2xii,2,65.6441717791411,3.78,0.0,0.0,0.0,0
852,2xii,3,73.61963190184049,3.72,0.0,7.0,0.35,0
853,2xii,4,60.73619631901841,5.1,0.0,0.0,0.0,0
854,2xii,5,55.21472392638037,6.24,0.0,0.0,0.0,0
855,2xii,6,61.34969325153374,3.88,0.0,0.0,0.0,0
856,2xii,7,66.25766871165644,3.86,0.0,0.0,0.0,0
857,2xii,8,63.190184049079754,5.45,0.0,0.0,0.0,0
858,2xii,9,3.067484662576687,6.92,0.0,0.0,0.0,0
859,2xii,10,0.0,5.76,0.0,0.0,0.0,0
860,2xj7,1,77.87610619469027,0.26,10.0,7.0,0.85,1
861,2xj7,2,53.09734513274337,1.02,10.0,0.0,0.5,0
862,2xj7,3,13.274336283185843,4.7,0.0,0.0,0.0,0
863,2xj7,4,8.849557522123893,4.83,0.0,0.0,0.0,0
864,2xj7,5,1.769911504424778,5.53,0.0,0.0,0.0,0
865,2xj7,6,9.734513274336283,5.12,0.0,0.0,0.0,0
866,2xj7,7,15.929203539823009,3.57,0.0,0.0,0.0,0
867,2xj7,8,2.654867256637168,5.08,0.0,0.0,0.0,0
868,2xj7,9,1.769911504424778,6.75,0.0,0.0,0.0,0
869,2xj7,10,0.0,,,0.0,,0
870,2xnb,1,62.96296296296296,1.0,10.0,0.0,0.5,0
871,2xnb,2,3.7037037037037033,5.65,0.0,0.0,0.0,0
872,2xnb,3,51.85185185185185,1.61,10.0,0.0,0.5,0
873,2xnb,4,3.7037037037037033,5.78,0.0,0.0,0.0,0
874,2xnb,5,4.938271604938271,4.27,0.0,0.0,0.0,0
875,2xnb,6,58.0246913580247,1.07,10.0,0.0,0.5,0
876,2xnb,7,1.234567901234567,6.18,0.0,0.0,0.0,0
877,2xnb,8,22.22222222222222,9.5,0.0,0.0,0.0,0
878,2xnb,9,19.753086419753085,9.13,0.0,0.0,0.0,0
879,2xnb,10,0.0,9.27,0.0,0.0,0.0,0
880,2xys,1,77.61194029850746,0.45,10.0,7.0,0.85,1
881,2xys,2,11.940298507462686,4.81,0.0,0.0,0.0,0
882,2xys,3,22.388059701492537,2.73,7.0,0.0,0.35,0
883,2xys,4,14.925373134328357,3.1,0.0,0.0,0.0,0
884,2xys,5,11.940298507462686,4.26,0.0,0.0,0.0,0
885,2xys,6,14.925373134328357,3.91,0.0,0.0,0.0,0
886,2xys,7,0.0,,,0.0,,0
887,2xys,8,13.432835820895523,4.38,0.0,0.0,0.0,0
888,2xys,9,4.477611940298507,4.93,0.0,0.0,0.0,0
889,2xys,10,0.0,3.22,0.0,0.0,0.0,0
890,2y5h,1,55.294117647058826,2.25,7.0,0.0,0.35,0
891,2y5h,2,54.70588235294118,1.73,10.0,0.0,0.5,0
892,2y5h,3,67.05882352941175,0.89,10.0,0.0,0.5,0
893,2y5h,4,63.52941176470588,3.43,0.0,0.0,0.0,0
894,2y5h,5,17.647058823529413,2.98,7.0,0.0,0.35,0
895,2y5h,6,4.117647058823529,7.33,0.0,0.0,0.0,0
896,2y5h,7,5.88235294117647,6.93,0.0,0.0,0.0,0
897,2y5h,8,0.5882352941176471,7.57,0.0,0.0,0.0,0
898,2y5h,9,16.470588235294116,3.89,0.0,0.0,0.0,0
899,2y5h,10,0.0,,,0.0,,0
900,2yfe,1,47.91666666666667,1.44,10.0,0.0,0.5,0
901,2yfe,2,22.916666666666664,7.7,0.0,0.0,0.0,0
902,2yfe,3,4.166666666666666,8.42,0.0,0.0,0.0,0
903,2yfe,4,4.166666666666666,7.6,0.0,0.0,0.0,0
904,2yfe,5,54.166666666666664,1.34,10.0,0.0,0.5,0
905,2yfe,6,25.0,2.14,7.0,0.0,0.35,0
906,2yfe,7,4.166666666666666,4.11,0.0,0.0,0.0,0
907,2yfe,8,22.916666666666664,3.34,0.0,0.0,0.0,0
908,2yfe,9,4.166666666666666,8.32,0.0,0.0,0.0,0
909,2yfe,10,0.0,7.77,0.0,0.0,0.0,0
910,2yge,1,79.82456140350878,0.59,10.0,7.0,0.85,1
911,2yge,2,0.0,,,0.0,,0
912,2yge,3,0.0,,,0.0,,0
913,2yge,4,0.0,,,0.0,,0
914,2yge,5,0.0,,,0.0,,0
915,2yge,6,0.0,,,0.0,,0
916,2yge,7,0.0,,,0.0,,0
917,2yge,8,0.0,,,0.0,,0
918,2yge,9,0.0,,,0.0,,0
919,2yge,10,0.0,,,0.0,,0
920,2yki,1,87.61061946902655,0.28,10.0,10.0,1.0,1
921,2yki,2,69.91150442477876,1.99,10.0,0.0,0.5,0
922,2yki,3,56.63716814159292,2.07,7.0,0.0,0.35,0
923,2yki,4,0.0,,,0.0,,0
924,2yki,5,0.0,,,0.0,,0
925,2yki,6,0.0,,,0.0,,0
926,2yki,7,0.0,,,0.0,,0
927,2yki,8,0.0,,,0.0,,0
928,2yki,9,0.0,,,0.0,,0
929,2yki,10,0.0,,,0.0,,0
930,2ymd,1,71.12676056338029,0.37,10.0,7.0,0.85,1
931,2ymd,2,16.19718309859155,4.55,0.0,0.0,0.0,0
932,2ymd,3,40.140845070422536,2.7,7.0,0.0,0.35,0
933,2ymd,4,16.901408450704224,4.2,0.0,0.0,0.0,0
934,2ymd,5,2.112676056338028,5.15,0.0,0.0,0.0,0
935,2ymd,6,1.408450704225352,4.91,0.0,0.0,0.0,0
936,2ymd,7,0.0,,,0.0,,0
937,2ymd,8,0.0,,,0.0,,0
938,2ymd,9,0.0,,,0.0,,0
939,2ymd,10,0.0,,,0.0,,0
940,2zb1,1,81.69014084507043,0.41,10.0,10.0,1.0,1
941,2zb1,2,52.112676056338024,1.44,10.0,0.0,0.5,0
942,2zb1,3,64.7887323943662,0.76,10.0,0.0,0.5,0
943,2zb1,4,0.0,10.45,0.0,0.0,0.0,0
944,2zb1,5,0.0,10.33,0.0,0.0,0.0,0
945,2zb1,6,4.225352112676056,9.57,0.0,0.0,0.0,0
946,2zb1,7,1.408450704225352,10.05,0.0,0.0,0.0,0
947,2zb1,8,1.408450704225352,11.07,0.0,0.0,0.0,0
948,2zb1,9,2.816901408450704,9.86,0.0,0.0,0.0,0
949,2zb1,10,0.0,10.75,0.0,0.0,0.0,0
950,2zcq,1,11.224489795918368,5.54,0.0,0.0,0.0,0
951,2zcq,2,9.183673469387756,5.58,0.0,0.0,0.0,0
952,2zcq,3,14.285714285714285,5.73,0.0,0.0,0.0,0
953,2zcq,4,9.183673469387756,5.55,0.0,0.0,0.0,0
954,2zcq,5,6.122448979591836,5.71,0.0,0.0,0.0,0
955,2zcq,6,3.061224489795918,5.63,0.0,0.0,0.0,0
956,2zcq,7,3.061224489795918,5.33,0.0,0.0,0.0,0
957,2zcq,8,13.26530612244898,4.83,0.0,0.0,0.0,0
958,2zcq,9,10.204081632653061,4.91,0.0,0.0,0.0,0
959,2zcq,10,0.0,5.89,0.0,0.0,0.0,0
960,2zcr,1,30.76923076923077,2.91,7.0,0.0,0.35,0
961,2zcr,2,23.076923076923077,3.01,0.0,0.0,0.0,0
962,2zcr,3,29.230769230769234,1.62,10.0,0.0,0.5,0
963,2zcr,4,15.384615384615385,3.62,0.0,0.0,0.0,0
964,2zcr,5,29.230769230769234,1.95,10.0,0.0,0.5,0
965,2zcr,6,44.61538461538462,2.3,7.0,0.0,0.35,0
966,2zcr,7,35.38461538461539,1.63,10.0,0.0,0.5,0
967,2zcr,8,30.76923076923077,2.4,7.0,0.0,0.35,0
968,2zcr,9,23.076923076923077,2.62,7.0,0.0,0.35,0
969,2zcr,10,0.0,0.92,10.0,0.0,0.5,0
970,2zda,1,75.15527950310559,0.46,10.0,7.0,0.85,1
971,2zda,2,48.4472049689441,0.45,10.0,0.0,0.5,0
972,2zda,3,73.29192546583852,1.76,10.0,7.0,0.85,1
973,2zda,4,19.875776397515526,2.97,7.0,0.0,0.35,0
974,2zda,5,59.62732919254658,3.75,0.0,0.0,0.0,0
975,2zda,6,34.161490683229815,2.94,7.0,0.0,0.35,0
976,2zda,7,9.937888198757763,4.16,0.0,0.0,0.0,0
977,2zda,8,3.726708074534161,8.05,0.0,0.0,0.0,0
978,2zda,9,27.95031055900621,2.93,7.0,0.0,0.35,0
979,2zda,10,0.0,3.76,0.0,0.0,0.0,0
980,2zy1,1,30.158730158730158,3.36,0.0,0.0,0.0,0
981,2zy1,2,7.936507936507936,6.48,0.0,0.0,0.0,0
982,2zy1,3,33.33333333333333,2.74,7.0,0.0,0.35,0
983,2zy1,4,26.984126984126984,2.41,7.0,0.0,0.35,0
984,2zy1,5,22.22222222222222,3.03,0.0,0.0,0.0,0
985,2zy1,6,6.349206349206349,6.35,0.0,0.0,0.0,0
986,2zy1,7,47.61904761904761,2.74,7.0,0.0,0.35,0
987,2zy1,8,6.349206349206349,4.47,0.0,0.0,0.0,0
988,2zy1,9,14.285714285714285,3.48,0.0,0.0,0.0,0
989,2zy1,10,0.0,1.06,10.0,0.0,0.5,0
990,3acw,1,46.15384615384615,1.32,10.0,0.0,0.5,0
991,3acw,2,28.846153846153843,1.35,10.0,0.0,0.5,0
992,3acw,3,25.0,2.11,7.0,0.0,0.35,0
993,3acw,4,32.69230769230769,2.12,7.0,0.0,0.35,0
994,3acw,5,13.461538461538462,2.13,7.0,0.0,0.35,0
995,3acw,6,57.692307692307686,1.27,10.0,0.0,0.5,0
996,3acw,7,0.0,7.57,0.0,0.0,0.0,0
997,3acw,8,0.0,,,0.0,,0
998,3acw,9,5.769230769230769,7.33,0.0,0.0,0.0,0
999,3acw,10,0.0,7.31,0.0,0.0,0.0,0
1000,3ag9,1,0.0,9.47,0.0,0.0,0.0,0
1001,3ag9,2,0.0,9.07,0.0,0.0,0.0,0
1002,3ag9,3,0.5649717514124291,8.98,0.0,0.0,0.0,0
1003,3ag9,4,10.734463276836157,10.07,0.0,0.0,0.0,0
1004,3ag9,5,1.1299435028248581,9.07,0.0,0.0,0.0,0
1005,3ag9,6,4.519774011299435,6.45,0.0,0.0,0.0,0
1006,3ag9,7,0.5649717514124291,11.82,0.0,0.0,0.0,0
1007,3ag9,8,0.0,9.88,0.0,0.0,0.0,0
1008,3ag9,9,16.94915254237288,7.21,0.0,0.0,0.0,0
1009,3ag9,10,0.0,7.62,0.0,0.0,0.0,0
1010,3ao4,1,69.31818181818183,1.63,10.0,0.0,0.5,0
1011,3ao4,2,36.36363636363637,1.87,10.0,0.0,0.5,0
1012,3ao4,3,4.545454545454546,6.33,0.0,0.0,0.0,0
1013,3ao4,4,3.409090909090908,6.33,0.0,0.0,0.0,0
1014,3ao4,5,47.72727272727273,1.6,10.0,0.0,0.5,0
1015,3ao4,6,10.227272727272728,6.07,0.0,0.0,0.0,0
1016,3ao4,7,5.681818181818182,4.64,0.0,0.0,0.0,0
1017,3ao4,8,5.681818181818182,6.08,0.0,0.0,0.0,0
1018,3ao4,9,18.181818181818183,3.07,0.0,0.0,0.0,0
1019,3ao4,10,0.0,4.09,0.0,0.0,0.0,0
1020,3arp,1,1.8018018018018012,,,0.0,,0
1021,3arp,2,9.00900900900901,,,0.0,,0
1022,3arp,3,0.0,,,0.0,,0
1023,3arp,4,0.9009009009009,,,0.0,,0
1024,3arp,5,0.9009009009009,,,0.0,,0
1025,3arp,6,0.9009009009009,,,0.0,,0
1026,3arp,7,0.0,,,0.0,,0
1027,3arp,8,19.81981981981982,,,0.0,,0
1028,3arp,9,0.0,,,0.0,,0
1029,3arp,10,0.0,,,0.0,,0
1030,3arq,1,8.653846153846153,10.22,0.0,0.0,0.0,0
1031,3arq,2,0.0,9.97,0.0,0.0,0.0,0
1032,3arq,3,12.980769230769232,7.81,0.0,0.0,0.0,0
1033,3arq,4,38.46153846153847,3.37,0.0,0.0,0.0,0
1034,3arq,5,62.5,1.65,10.0,0.0,0.5,0
1035,3arq,6,12.5,9.95,0.0,0.0,0.0,0
1036,3arq,7,30.76923076923077,3.37,0.0,0.0,0.0,0
1037,3arq,8,15.384615384615385,7.9,0.0,0.0,0.0,0
1038,3arq,9,62.980769230769226,1.73,10.0,0.0,0.5,0
1039,3arq,10,0.0,10.15,0.0,0.0,0.0,0
1040,3aru,1,30.666666666666664,3.19,0.0,0.0,0.0,0
1041,3aru,2,28.000000000000004,3.38,0.0,0.0,0.0,0
1042,3aru,3,48.0,1.56,10.0,0.0,0.5,0
1043,3aru,4,1.333333333333333,6.09,0.0,0.0,0.0,0
1044,3aru,5,17.333333333333336,3.47,0.0,0.0,0.0,0
1045,3aru,6,0.0,7.14,0.0,0.0,0.0,0
1046,3aru,7,1.333333333333333,7.05,0.0,0.0,0.0,0
1047,3aru,8,0.0,6.35,0.0,0.0,0.0,0
1048,3aru,9,0.0,7.61,0.0,0.0,0.0,0
1049,3aru,10,0.0,6.11,0.0,0.0,0.0,0
1050,3arv,1,4.761904761904762,7.69,0.0,0.0,0.0,0
1051,3arv,2,8.16326530612245,6.63,0.0,0.0,0.0,0
1052,3arv,3,18.367346938775512,,,0.0,,0
1053,3arv,4,6.122448979591836,6.94,0.0,0.0,0.0,0
1054,3arv,5,6.122448979591836,,,0.0,,0
1055,3arv,6,42.17687074829932,1.85,10.0,0.0,0.5,0
1056,3arv,7,2.721088435374149,,,0.0,,0
1057,3arv,8,3.401360544217687,,,0.0,,0
1058,3arv,9,17.006802721088434,,,0.0,,0
1059,3arv,10,0.0,,,0.0,,0
1060,3ary,1,2.380952380952381,5.5,0.0,0.0,0.0,0
1061,3ary,2,0.0,8.23,0.0,0.0,0.0,0
1062,3ary,3,1.19047619047619,5.43,0.0,0.0,0.0,0
1063,3ary,4,8.333333333333332,5.33,0.0,0.0,0.0,0
1064,3ary,5,15.476190476190476,4.49,0.0,0.0,0.0,0
1065,3ary,6,0.0,6.87,0.0,0.0,0.0,0
1066,3ary,7,3.571428571428571,4.95,0.0,0.0,0.0,0
1067,3ary,8,2.380952380952381,7.6,0.0,0.0,0.0,0
1068,3ary,9,5.9523809523809526,7.4,0.0,0.0,0.0,0
1069,3ary,10,0.0,,,0.0,,0
1070,3b1m,1,75.0,0.6,10.0,7.0,0.85,1
1071,3b1m,2,50.0,2.17,7.0,0.0,0.35,0
1072,3b1m,3,26.47058823529412,3.43,0.0,0.0,0.0,0
1073,3b1m,4,54.41176470588235,2.53,7.0,0.0,0.35,0
1074,3b1m,5,7.352941176470589,,,0.0,,0
1075,3b1m,6,10.294117647058822,6.51,0.0,0.0,0.0,0
1076,3b1m,7,2.941176470588235,5.36,0.0,0.0,0.0,0
1077,3b1m,8,2.941176470588235,6.21,0.0,0.0,0.0,0
1078,3b1m,9,0.0,6.32,0.0,0.0,0.0,0
1079,3b1m,10,0.0,6.63,0.0,0.0,0.0,0
1080,3b27,1,71.9298245614035,0.39,10.0,7.0,0.85,1
1081,3b27,2,28.07017543859649,4.61,0.0,0.0,0.0,0
1082,3b27,3,50.877192982456144,1.89,10.0,0.0,0.5,0
1083,3b27,4,1.75438596491228,3.65,0.0,0.0,0.0,0
1084,3b27,5,0.0,4.36,0.0,0.0,0.0,0
1085,3b27,6,5.2631578947368425,3.64,0.0,0.0,0.0,0
1086,3b27,7,17.543859649122805,3.16,0.0,0.0,0.0,0
1087,3b27,8,26.31578947368421,3.15,0.0,0.0,0.0,0
1088,3b27,9,0.0,5.32,0.0,0.0,0.0,0
1089,3b27,10,0.0,5.98,0.0,0.0,0.0,0
1090,3b5r,1,76.03305785123968,0.66,10.0,7.0,0.85,1
1091,3b5r,2,66.94214876033058,1.38,10.0,0.0,0.5,0
1092,3b5r,3,43.80165289256198,2.14,7.0,0.0,0.35,0
1093,3b5r,4,0.0,,,0.0,,0
1094,3b5r,5,2.4793388429752072,7.78,0.0,0.0,0.0,0
1095,3b5r,6,4.9586776859504145,7.58,0.0,0.0,0.0,0
1096,3b5r,7,2.4793388429752072,7.53,0.0,0.0,0.0,0
1097,3b5r,8,9.090909090909092,6.85,0.0,0.0,0.0,0
1098,3b5r,9,21.487603305785125,4.66,0.0,0.0,0.0,0
1099,3b5r,10,0.0,7.03,0.0,0.0,0.0,0
1100,3b65,1,66.3265306122449,0.49,10.0,0.0,0.5,0
1101,3b65,2,46.93877551020408,1.84,10.0,0.0,0.5,0
1102,3b65,3,0.0,,,0.0,,0
1103,3b65,4,31.63265306122449,1.9,10.0,0.0,0.5,0
1104,3b65,5,14.285714285714285,7.35,0.0,0.0,0.0,0
1105,3b65,6,7.142857142857142,7.96,0.0,0.0,0.0,0
1106,3b65,7,2.040816326530612,7.59,0.0,0.0,0.0,0
1107,3b65,8,35.714285714285715,4.85,0.0,0.0,0.0,0
1108,3b65,9,11.224489795918368,6.76,0.0,0.0,0.0,0
1109,3b65,10,0.0,7.28,0.0,0.0,0.0,0
1110,3b68,1,63.33333333333333,0.73,10.0,0.0,0.5,0
1111,3b68,2,38.666666666666664,2.07,7.0,0.0,0.35,0
1112,3b68,3,0.0,,,0.0,,0
1113,3b68,4,4.666666666666667,8.82,0.0,0.0,0.0,0
1114,3b68,5,8.0,8.03,0.0,0.0,0.0,0
1115,3b68,6,4.666666666666667,8.33,0.0,0.0,0.0,0
1116,3b68,7,12.0,7.25,0.0,0.0,0.0,0
1117,3b68,8,2.666666666666667,7.5,0.0,0.0,0.0,0
1118,3b68,9,4.666666666666667,7.34,0.0,0.0,0.0,0
1119,3b68,10,0.0,7.49,0.0,0.0,0.0,0
1120,3bgz,1,62.264150943396224,0.4,10.0,0.0,0.5,0
1121,3bgz,2,3.773584905660377,5.98,0.0,0.0,0.0,0
1122,3bgz,3,13.20754716981132,4.3,0.0,0.0,0.0,0
1123,3bgz,4,3.773584905660377,5.7,0.0,0.0,0.0,0
1124,3bgz,5,7.547169811320755,4.2,0.0,0.0,0.0,0
1125,3bgz,6,1.886792452830188,5.5,0.0,0.0,0.0,0
1126,3bgz,7,5.6603773584905674,4.5,0.0,0.0,0.0,0
1127,3bgz,8,1.886792452830188,6.54,0.0,0.0,0.0,0
1128,3bgz,9,24.528301886792452,2.32,7.0,0.0,0.35,0
1129,3bgz,10,0.0,,,0.0,,0
1130,3bv9,1,58.75,,,0.0,,0
1131,3bv9,2,7.916666666666666,,,0.0,,0
1132,3bv9,3,52.083333333333336,,,0.0,,0
1133,3bv9,4,42.916666666666664,,,0.0,,0
1134,3bv9,5,43.333333333333336,3.28,0.0,0.0,0.0,0
1135,3bv9,6,5.416666666666667,,,0.0,,0
1136,3bv9,7,44.166666666666664,3.06,0.0,0.0,0.0,0
1137,3bv9,8,4.583333333333333,,,0.0,,0
1138,3bv9,9,18.333333333333332,,,0.0,,0
1139,3bv9,10,0.0,,,0.0,,0
1140,3cj4,1,61.25000000000001,2.31,7.0,0.0,0.35,0
1141,3cj4,2,65.0,1.19,10.0,0.0,0.5,0
1142,3cj4,3,52.5,2.68,7.0,0.0,0.35,0
1143,3cj4,4,20.0,5.76,0.0,0.0,0.0,0
1144,3cj4,5,2.5,7.07,0.0,0.0,0.0,0
1145,3cj4,6,23.75,5.44,0.0,0.0,0.0,0
1146,3cj4,7,18.75,5.57,0.0,0.0,0.0,0
1147,3cj4,8,21.25,5.29,0.0,0.0,0.0,0
1148,3cj4,9,33.75,2.58,7.0,0.0,0.35,0
1149,3cj4,10,0.0,6.48,0.0,0.0,0.0,0
1150,3coy,1,86.28318584070797,0.28,10.0,10.0,1.0,1
1151,3coy,2,56.63716814159292,4.23,0.0,0.0,0.0,0
1152,3coy,3,71.23893805309734,1.58,10.0,7.0,0.85,1
1153,3coy,4,59.29203539823009,3.37,0.0,0.0,0.0,0
1154,3coy,5,65.04424778761062,3.06,0.0,0.0,0.0,0
1155,3coy,6,18.141592920353983,4.75,0.0,0.0,0.0,0
1156,3coy,7,17.25663716814159,4.96,0.0,0.0,0.0,0
1157,3coy,8,28.31858407079646,3.81,0.0,0.0,0.0,0
1158,3coy,9,10.176991150442479,5.07,0.0,0.0,0.0,0
1159,3coy,10,0.0,6.44,0.0,0.0,0.0,0
1160,3coz,1,55.02958579881657,2.14,7.0,0.0,0.35,0
1161,3coz,2,78.10650887573965,0.42,10.0,7.0,0.85,1
1162,3coz,3,51.4792899408284,4.07,0.0,0.0,0.0,0
1163,3coz,4,61.53846153846154,2.66,7.0,0.0,0.35,0
1164,3coz,5,50.887573964497044,3.12,0.0,0.0,0.0,0
1165,3coz,6,2.366863905325444,7.24,0.0,0.0,0.0,0
1166,3coz,7,14.792899408284024,4.5,0.0,0.0,0.0,0
1167,3coz,8,7.100591715976331,3.93,0.0,0.0,0.0,0
1168,3coz,9,6.508875739644971,5.32,0.0,0.0,0.0,0
1169,3coz,10,0.0,7.5,0.0,0.0,0.0,0
1170,3d4z,1,71.1864406779661,0.95,10.0,7.0,0.85,1
1171,3d4z,2,17.796610169491526,3.49,0.0,0.0,0.0,0
1172,3d4z,3,21.1864406779661,3.62,0.0,0.0,0.0,0
1173,3d4z,4,2.542372881355932,6.81,0.0,0.0,0.0,0
1174,3d4z,5,0.0,5.67,0.0,0.0,0.0,0
1175,3d4z,6,8.47457627118644,4.83,0.0,0.0,0.0,0
1176,3d4z,7,2.542372881355932,7.14,0.0,0.0,0.0,0
1177,3d4z,8,2.542372881355932,7.03,0.0,0.0,0.0,0
1178,3d4z,9,11.016949152542372,4.54,0.0,0.0,0.0,0
1179,3d4z,10,0.0,6.2,0.0,0.0,0.0,0
1180,3d6q,1,5.357142857142857,7.03,0.0,0.0,0.0,0
1181,3d6q,2,60.71428571428571,3.35,0.0,0.0,0.0,0
1182,3d6q,3,60.71428571428571,2.67,7.0,0.0,0.35,0
1183,3d6q,4,46.42857142857143,2.11,7.0,0.0,0.35,0
1184,3d6q,5,28.57142857142857,3.28,0.0,0.0,0.0,0
1185,3d6q,6,28.57142857142857,3.88,0.0,0.0,0.0,0
1186,3d6q,7,0.0,6.5,0.0,0.0,0.0,0
1187,3d6q,8,5.357142857142857,6.41,0.0,0.0,0.0,0
1188,3d6q,9,37.5,2.66,7.0,0.0,0.35,0
1189,3d6q,10,0.0,6.87,0.0,0.0,0.0,0
1190,3dd0,1,81.81818181818183,0.61,10.0,10.0,1.0,1
1191,3dd0,2,63.63636363636363,1.87,10.0,0.0,0.5,0
1192,3dd0,3,75.75757575757575,1.38,10.0,7.0,0.85,1
1193,3dd0,4,66.66666666666666,1.99,10.0,0.0,0.5,0
1194,3dd0,5,4.545454545454546,6.44,0.0,0.0,0.0,0
1195,3dd0,6,37.878787878787875,2.81,7.0,0.0,0.35,0
1196,3dd0,7,34.84848484848485,3.59,0.0,0.0,0.0,0
1197,3dd0,8,34.84848484848485,2.55,7.0,0.0,0.35,0
1198,3dd0,9,22.727272727272727,2.61,7.0,0.0,0.35,0
1199,3dd0,10,0.0,6.48,0.0,0.0,0.0,0
1200,3dx1,1,82.97872340425532,0.41,10.0,10.0,1.0,1
1201,3dx1,2,27.659574468085108,2.4,7.0,0.0,0.35,0
1202,3dx1,3,6.382978723404255,3.36,0.0,0.0,0.0,0
1203,3dx1,4,7.801418439716312,3.59,0.0,0.0,0.0,0
1204,3dx1,5,12.76595744680851,2.97,7.0,0.0,0.35,0
1205,3dx1,6,31.914893617021278,2.49,7.0,0.0,0.35,0
1206,3dx1,7,23.404255319148938,3.09,0.0,0.0,0.0,0
1207,3dx1,8,8.51063829787234,3.73,0.0,0.0,0.0,0
1208,3dx1,9,2.127659574468085,7.34,0.0,0.0,0.0,0
1209,3dx1,10,0.0,,,0.0,,0
1210,3dx2,1,80.51948051948052,0.28,10.0,10.0,1.0,1
1211,3dx2,2,45.45454545454545,2.14,7.0,0.0,0.35,0
1212,3dx2,3,11.688311688311687,5.56,0.0,0.0,0.0,0
1213,3dx2,4,1.948051948051948,6.83,0.0,0.0,0.0,0
1214,3dx2,5,27.27272727272727,3.61,0.0,0.0,0.0,0
1215,3dx2,6,9.090909090909092,5.79,0.0,0.0,0.0,0
1216,3dx2,7,5.8441558441558445,4.52,0.0,0.0,0.0,0
1217,3dx2,8,21.428571428571427,5.89,0.0,0.0,0.0,0
1218,3dx2,9,3.246753246753246,7.31,0.0,0.0,0.0,0
1219,3dx2,10,0.0,,,0.0,,0
1220,3dxg,1,6.818181818181817,5.43,0.0,0.0,0.0,0
1221,3dxg,2,9.090909090909092,6.68,0.0,0.0,0.0,0
1222,3dxg,3,11.363636363636363,6.08,0.0,0.0,0.0,0
1223,3dxg,4,9.090909090909092,4.99,0.0,0.0,0.0,0
1224,3dxg,5,43.18181818181818,3.8,0.0,0.0,0.0,0
1225,3dxg,6,25.0,5.02,0.0,0.0,0.0,0
1226,3dxg,7,11.363636363636363,4.53,0.0,0.0,0.0,0
1227,3dxg,8,4.545454545454546,5.98,0.0,0.0,0.0,0
1228,3dxg,9,6.818181818181817,5.22,0.0,0.0,0.0,0
1229,3dxg,10,0.0,4.6,0.0,0.0,0.0,0
1230,3e5a,1,65.76576576576578,1.01,10.0,0.0,0.5,0
1231,3e5a,2,63.96396396396396,1.42,10.0,0.0,0.5,0
1232,3e5a,3,19.81981981981982,5.48,0.0,0.0,0.0,0
1233,3e5a,4,1.8018018018018012,6.89,0.0,0.0,0.0,0
1234,3e5a,5,12.612612612612612,6.71,0.0,0.0,0.0,0
1235,3e5a,6,1.8018018018018012,6.77,0.0,0.0,0.0,0
1236,3e5a,7,1.8018018018018012,8.04,0.0,0.0,0.0,0
1237,3e5a,8,8.108108108108109,5.26,0.0,0.0,0.0,0
1238,3e5a,9,0.9009009009009,7.85,0.0,0.0,0.0,0
1239,3e5a,10,0.0,7.88,0.0,0.0,0.0,0
1240,3e92,1,78.46153846153847,0.29,10.0,7.0,0.85,1
1241,3e92,2,6.923076923076923,8.94,0.0,0.0,0.0,0
1242,3e92,3,0.0,,,0.0,,0
1243,3e92,4,0.0,,,0.0,,0
1244,3e92,5,0.0,,,0.0,,0
1245,3e92,6,0.0,,,0.0,,0
1246,3e92,7,0.0,,,0.0,,0
1247,3e92,8,0.0,,,0.0,,0
1248,3e92,9,0.0,,,0.0,,0
1249,3e92,10,0.0,,,0.0,,0
1250,3e93,1,87.73584905660378,0.34,10.0,10.0,1.0,1
1251,3e93,2,65.09433962264151,2.88,7.0,0.0,0.35,0
1252,3e93,3,61.32075471698113,1.6,10.0,0.0,0.5,0
1253,3e93,4,40.56603773584906,3.28,0.0,0.0,0.0,0
1254,3e93,5,38.67924528301887,2.77,7.0,0.0,0.35,0
1255,3e93,6,33.9622641509434,3.98,0.0,0.0,0.0,0
1256,3e93,7,0.0,,,0.0,,0
1257,3e93,8,0.0,,,0.0,,0
1258,3e93,9,0.0,,,0.0,,0
1259,3e93,10,0.0,,,0.0,,0
1260,3ebp,1,77.52808988764045,0.7,10.0,7.0,0.85,1
1261,3ebp,2,11.235955056179774,5.38,0.0,0.0,0.0,0
1262,3ebp,3,5.617977528089887,5.54,0.0,0.0,0.0,0
1263,3ebp,4,10.112359550561797,5.33,0.0,0.0,0.0,0
1264,3ebp,5,64.04494382022472,1.96,10.0,0.0,0.5,0
1265,3ebp,6,24.719101123595504,5.69,0.0,0.0,0.0,0
1266,3ebp,7,34.831460674157306,2.75,7.0,0.0,0.35,0
1267,3ebp,8,28.08988764044944,5.58,0.0,0.0,0.0,0
1268,3ebp,9,14.606741573033707,3.92,0.0,0.0,0.0,0
1269,3ebp,10,0.0,5.94,0.0,0.0,0.0,0
1270,3ehy,1,11.428571428571429,4.26,0.0,0.0,0.0,0
1271,3ehy,2,8.571428571428571,7.99,0.0,0.0,0.0,0
1272,3ehy,3,27.142857142857142,3.56,0.0,0.0,0.0,0
1273,3ehy,4,15.714285714285714,3.36,0.0,0.0,0.0,0
1274,3ehy,5,51.42857142857142,1.78,10.0,0.0,0.5,0
